Date,Item Purchased,Brand,Category,Quantity,Unit Price,Total Amount,Cost
2018-01-17,Whiskey,Jack Daniel's,Spirits,2,30.99,61.98,36.39
2018-01-17,Champagne,Moët & Chandon,Wine,3,45.99,137.97,84.19
2018-01-17,Beer Pack,Budweiser,Beer,3,18.49,55.47,32.18
2018-01-17,Gin,Tanqueray,Spirits,2,22.59,45.18,27.83
2018-01-17,Cigars,Cohiba,Smoking Products,3,15.49,46.47,28.35
2018-01-17,Rum,Bacardi,Spirits,3,28.79,86.37,50.88
2018-01-17,Rum,Bacardi,Spirits,2,28.79,57.58,34.36
2018-01-17,Red Wine,Robert Mondavi,Wine,4,12.99,51.96,31.81
2018-01-17,Vodka,Smirnoff,Spirits,2,25.79,51.58,29.94
2018-01-17,Gin,Tanqueray,Spirits,3,22.59,67.77,41.12
2018-01-17,Cigarettes,Marlboro,Smoking Products,4,10.99,43.96,27.15
2018-01-17,Champagne,Moët & Chandon,Wine,5,45.99,229.95,140.95
2018-01-17,Whiskey,Jack Daniel's,Spirits,3,30.99,92.97,55.31
2018-01-17,Craft Beer,Sierra Nevada,Beer,3,20.49,61.47,36.11
2018-01-17,Vodka,Smirnoff,Spirits,1,25.79,25.79,15.87
2018-01-17,Gin,Tanqueray,Spirits,4,22.59,90.36,54.92
2018-01-17,Cigars,Cohiba,Smoking Products,3,15.49,46.47,27.71
2018-01-17,Cigarettes,Marlboro,Smoking Products,2,10.99,21.98,13.53
2018-01-17,Whiskey,Jack Daniel's,Spirits,2,30.99,61.98,35.99
2018-01-17,Whiskey,Jack Daniel's,Spirits,3,30.99,92.97,54.75
2018-01-18,Champagne,Moët & Chandon,Wine,1,45.99,45.99,27.18
2018-01-18,Cigarettes,Marlboro,Smoking Products,2,10.99,21.98,12.76
2018-01-18,Beer Pack,Budweiser,Beer,4,18.49,73.96,44.68
2018-01-18,Champagne,Moët & Chandon,Wine,4,45.99,183.96,112.91
2018-01-18,Whiskey,Jack Daniel's,Spirits,5,30.99,154.95,92.21
2018-01-18,Cigarettes,Marlboro,Smoking Products,5,10.99,54.95,32.97
2018-01-18,Red Wine,Robert Mondavi,Wine,4,12.99,51.96,31.1
2018-01-18,Gin,Tanqueray,Spirits,4,22.59,90.36,54.05
2018-01-18,Beer Pack,Budweiser,Beer,4,18.49,73.96,44.89
2018-01-18,Whiskey,Jack Daniel's,Spirits,5,30.99,154.95,94.76
2018-01-18,Gin,Tanqueray,Spirits,4,22.59,90.36,53.25
2018-01-18,Champagne,Moët & Chandon,Wine,4,45.99,183.96,113.9
2018-01-18,Rum,Bacardi,Spirits,2,28.79,57.58,34.99
2018-01-18,White Wine,Barefoot,Wine,1,15.99,15.99,9.4
2018-01-18,Whiskey,Jack Daniel's,Spirits,2,30.99,61.98,37.05
2018-01-18,Rum,Bacardi,Spirits,2,28.79,57.58,35.56
2018-01-18,Rum,Bacardi,Spirits,1,28.79,28.79,17.31
2018-01-18,Red Wine,Robert Mondavi,Wine,5,12.99,64.95,37.91
2018-01-18,Whiskey,Jack Daniel's,Spirits,5,30.99,154.95,92.21
2018-01-18,Vodka,Smirnoff,Spirits,3,25.79,77.37,45.92
2018-01-18,White Wine,Barefoot,Wine,4,15.99,63.96,38.39
2018-01-19,Gin,Tanqueray,Spirits,1,22.59,22.59,13.56
2018-01-19,Whiskey,Jack Daniel's,Spirits,5,30.99,154.95,90.21
2018-01-19,White Wine,Barefoot,Wine,5,15.99,79.95,46.4
2018-01-19,Beer Pack,Budweiser,Beer,5,18.49,92.45,53.98
2018-01-19,Craft Beer,Sierra Nevada,Beer,5,20.49,102.45,60.31
2018-01-19,Beer Pack,Budweiser,Beer,3,18.49,55.47,34.2
2018-01-19,Rum,Bacardi,Spirits,1,28.79,28.79,17.52
2018-01-19,Red Wine,Robert Mondavi,Wine,4,12.99,51.96,30.99
2018-01-19,White Wine,Barefoot,Wine,2,15.99,31.98,18.84
2018-01-19,Beer Pack,Budweiser,Beer,2,18.49,36.98,21.58
2018-01-19,Whiskey,Jack Daniel's,Spirits,3,30.99,92.97,55.05
2018-01-19,Whiskey,Jack Daniel's,Spirits,3,30.99,92.97,54.21
2018-01-19,Red Wine,Robert Mondavi,Wine,3,12.99,38.97,22.71
2018-01-19,Champagne,Moët & Chandon,Wine,5,45.99,229.95,135.04
2018-01-19,Beer Pack,Budweiser,Beer,1,18.49,18.49,11.05
2018-01-19,Cigarettes,Marlboro,Smoking Products,1,10.99,10.99,6.71
2018-01-19,Red Wine,Robert Mondavi,Wine,1,12.99,12.99,7.93
2018-01-19,Whiskey,Jack Daniel's,Spirits,1,30.99,30.99,19.06
2018-01-19,Gin,Tanqueray,Spirits,4,22.59,90.36,52.99
2018-01-19,Craft Beer,Sierra Nevada,Beer,5,20.49,102.45,60.96
2018-01-19,Cigarettes,Marlboro,Smoking Products,4,10.99,43.96,27.08
2018-01-19,Rum,Bacardi,Spirits,2,28.79,57.58,34.84
2018-01-19,Cigars,Cohiba,Smoking Products,1,15.49,15.49,9.52
2018-01-19,White Wine,Barefoot,Wine,3,15.99,47.97,28.45
2018-01-19,Rum,Bacardi,Spirits,1,28.79,28.79,17.15
2018-01-19,Red Wine,Robert Mondavi,Wine,5,12.99,64.95,39.03
2018-01-20,Red Wine,Robert Mondavi,Wine,3,12.99,38.97,24.02
2018-01-20,Red Wine,Robert Mondavi,Wine,3,12.99,38.97,23.12
2018-01-20,Vodka,Smirnoff,Spirits,1,25.79,25.79,15.62
2018-01-20,Rum,Bacardi,Spirits,3,28.79,86.37,50.2
2018-01-20,Red Wine,Robert Mondavi,Wine,2,12.99,25.98,15.46
2018-01-20,Champagne,Moët & Chandon,Wine,5,45.99,229.95,134.71
2018-01-20,Red Wine,Robert Mondavi,Wine,5,12.99,64.95,39.55
2018-01-20,Cigars,Cohiba,Smoking Products,2,15.49,30.98,18.03
2018-01-20,Craft Beer,Sierra Nevada,Beer,2,20.49,40.98,25.33
2018-01-20,White Wine,Barefoot,Wine,5,15.99,79.95,48.25
2018-01-20,Red Wine,Robert Mondavi,Wine,3,12.99,38.97,22.66
2018-01-20,Rum,Bacardi,Spirits,5,28.79,143.95,84.23
2018-01-20,Rum,Bacardi,Spirits,4,28.79,115.16,68.21
2018-01-20,Vodka,Smirnoff,Spirits,4,25.79,103.16,61.7
2018-01-20,Whiskey,Jack Daniel's,Spirits,1,30.99,30.99,19.12
2018-01-20,Beer Pack,Budweiser,Beer,5,18.49,92.45,54.88
2018-01-20,Champagne,Moët & Chandon,Wine,4,45.99,183.96,111.31
2018-01-20,Rum,Bacardi,Spirits,4,28.79,115.16,70.35
2018-01-20,Cigars,Cohiba,Smoking Products,1,15.49,15.49,9.58
2018-01-20,White Wine,Barefoot,Wine,3,15.99,47.97,28.75
2018-01-20,Cigarettes,Marlboro,Smoking Products,1,10.99,10.99,6.8
2018-01-20,Cigars,Cohiba,Smoking Products,4,15.49,61.96,38.26
2018-01-20,White Wine,Barefoot,Wine,3,15.99,47.97,29.66
2018-01-20,Vodka,Smirnoff,Spirits,4,25.79,103.16,61.82
2018-01-21,Whiskey,Jack Daniel's,Spirits,3,30.99,92.97,56.1
2018-01-21,White Wine,Barefoot,Wine,2,15.99,31.98,19.42
2018-01-21,Cigarettes,Marlboro,Smoking Products,2,10.99,21.98,13.59
2018-01-21,Gin,Tanqueray,Spirits,1,22.59,22.59,13.94
2018-01-21,Red Wine,Robert Mondavi,Wine,5,12.99,64.95,38.82
2018-01-21,Gin,Tanqueray,Spirits,2,22.59,45.18,27.51
2018-01-21,Vodka,Smirnoff,Spirits,3,25.79,77.37,46.86
2018-01-21,Gin,Tanqueray,Spirits,4,22.59,90.36,52.82
2018-01-21,Rum,Bacardi,Spirits,2,28.79,57.58,34.91
2018-01-21,Craft Beer,Sierra Nevada,Beer,1,20.49,20.49,12.6
2018-01-21,Cigars,Cohiba,Smoking Products,2,15.49,30.98,18.1
2018-01-21,White Wine,Barefoot,Wine,3,15.99,47.97,28.21
2018-01-21,White Wine,Barefoot,Wine,2,15.99,31.98,18.68
2018-01-21,Champagne,Moët & Chandon,Wine,3,45.99,137.97,80.4
2018-01-21,Champagne,Moët & Chandon,Wine,4,45.99,183.96,109.65
2018-01-21,Gin,Tanqueray,Spirits,2,22.59,45.18,26.31
2018-01-21,Gin,Tanqueray,Spirits,3,22.59,67.77,39.41
2018-01-21,Beer Pack,Budweiser,Beer,1,18.49,18.49,11.28
2018-01-21,Vodka,Smirnoff,Spirits,5,25.79,128.95,76.91
2018-01-21,Cigarettes,Marlboro,Smoking Products,2,10.99,21.98,12.87
2018-01-21,Cigars,Cohiba,Smoking Products,3,15.49,46.47,27.41
2018-01-21,Vodka,Smirnoff,Spirits,3,25.79,77.37,46.55
2018-01-21,Cigars,Cohiba,Smoking Products,2,15.49,30.98,19.17
2018-01-22,Champagne,Moët & Chandon,Wine,3,45.99,137.97,82.69
2018-01-22,Vodka,Smirnoff,Spirits,4,25.79,103.16,60.23
2018-01-22,Beer Pack,Budweiser,Beer,3,18.49,55.47,34.11
2018-01-22,White Wine,Barefoot,Wine,3,15.99,47.97,28.65
2018-01-22,Champagne,Moët & Chandon,Wine,2,45.99,91.98,54.31
2018-01-22,Rum,Bacardi,Spirits,5,28.79,143.95,86.64
2018-01-22,Red Wine,Robert Mondavi,Wine,3,12.99,38.97,22.8
2018-01-22,Beer Pack,Budweiser,Beer,5,18.49,92.45,54.43
2018-01-22,Craft Beer,Sierra Nevada,Beer,5,20.49,102.45,60.76
2018-01-22,Gin,Tanqueray,Spirits,2,22.59,45.18,26.47
2018-01-22,Cigarettes,Marlboro,Smoking Products,3,10.99,32.97,19.27
2018-01-22,Gin,Tanqueray,Spirits,1,22.59,22.59,13.45
2018-01-22,Champagne,Moët & Chandon,Wine,2,45.99,91.98,54.79
2018-01-22,Cigars,Cohiba,Smoking Products,2,15.49,30.98,18.47
2018-01-22,Craft Beer,Sierra Nevada,Beer,2,20.49,40.98,24.95
2018-01-22,Champagne,Moët & Chandon,Wine,1,45.99,45.99,28.24
2018-01-22,Whiskey,Jack Daniel's,Spirits,3,30.99,92.97,57.54
2018-01-22,Gin,Tanqueray,Spirits,1,22.59,22.59,13.66
2018-01-22,Cigars,Cohiba,Smoking Products,1,15.49,15.49,9.07
2018-01-22,Vodka,Smirnoff,Spirits,4,25.79,103.16,63.67
2018-01-22,Beer Pack,Budweiser,Beer,2,18.49,36.98,22.06
2018-01-23,Gin,Tanqueray,Spirits,5,22.59,112.95,65.77
2018-01-23,Whiskey,Jack Daniel's,Spirits,2,30.99,61.98,37.87
2018-01-23,Vodka,Smirnoff,Spirits,1,25.79,25.79,15.76
2018-01-23,Red Wine,Robert Mondavi,Wine,5,12.99,64.95,39.86
2018-01-23,Whiskey,Jack Daniel's,Spirits,4,30.99,123.96,73.2
2018-01-23,Rum,Bacardi,Spirits,5,28.79,143.95,85.88
2018-01-23,Craft Beer,Sierra Nevada,Beer,5,20.49,102.45,63.27
2018-01-23,Red Wine,Robert Mondavi,Wine,5,12.99,64.95,38.04
2018-01-23,Whiskey,Jack Daniel's,Spirits,4,30.99,123.96,76.08
2018-01-23,Whiskey,Jack Daniel's,Spirits,1,30.99,30.99,18.17
2018-01-23,Rum,Bacardi,Spirits,2,28.79,57.58,34.0
2018-01-23,Rum,Bacardi,Spirits,3,28.79,86.37,51.18
2018-01-23,Beer Pack,Budweiser,Beer,3,18.49,55.47,33.9
2018-01-23,Beer Pack,Budweiser,Beer,4,18.49,73.96,43.77
2018-01-23,White Wine,Barefoot,Wine,1,15.99,15.99,9.4
2018-01-23,Gin,Tanqueray,Spirits,2,22.59,45.18,26.35
2018-01-23,Red Wine,Robert Mondavi,Wine,4,12.99,51.96,31.62
2018-01-24,Cigarettes,Marlboro,Smoking Products,4,10.99,43.96,26.01
2018-01-24,Cigarettes,Marlboro,Smoking Products,3,10.99,32.97,19.51
2018-01-24,Champagne,Moët & Chandon,Wine,5,45.99,229.95,136.07
2018-01-24,White Wine,Barefoot,Wine,3,15.99,47.97,27.88
2018-01-24,Rum,Bacardi,Spirits,4,28.79,115.16,70.36
2018-01-24,Champagne,Moët & Chandon,Wine,2,45.99,91.98,54.87
2018-01-24,White Wine,Barefoot,Wine,5,15.99,79.95,47.18
2018-01-24,Whiskey,Jack Daniel's,Spirits,4,30.99,123.96,73.77
2018-01-24,Cigarettes,Marlboro,Smoking Products,4,10.99,43.96,25.62
2018-01-24,Cigars,Cohiba,Smoking Products,2,15.49,30.98,18.25
2018-01-24,Champagne,Moët & Chandon,Wine,1,45.99,45.99,28.28
2018-01-24,Rum,Bacardi,Spirits,5,28.79,143.95,88.97
2018-01-24,Craft Beer,Sierra Nevada,Beer,3,20.49,61.47,35.88
2018-01-24,Gin,Tanqueray,Spirits,5,22.59,112.95,66.36
2018-01-24,Cigarettes,Marlboro,Smoking Products,1,10.99,10.99,6.58
2018-01-24,Cigars,Cohiba,Smoking Products,2,15.49,30.98,18.49
2018-01-24,Champagne,Moët & Chandon,Wine,2,45.99,91.98,56.61
2018-01-24,Rum,Bacardi,Spirits,2,28.79,57.58,33.62
2018-01-24,Rum,Bacardi,Spirits,5,28.79,143.95,86.09
2018-01-24,Champagne,Moët & Chandon,Wine,2,45.99,91.98,56.12
2018-01-24,Vodka,Smirnoff,Spirits,2,25.79,51.58,31.69
2018-01-24,Red Wine,Robert Mondavi,Wine,4,12.99,51.96,32.2
2018-01-24,White Wine,Barefoot,Wine,5,15.99,79.95,48.61
2018-01-24,White Wine,Barefoot,Wine,2,15.99,31.98,19.2
2018-01-24,Vodka,Smirnoff,Spirits,5,25.79,128.95,74.82
2018-01-24,Rum,Bacardi,Spirits,3,28.79,86.37,53.47
2018-01-24,Red Wine,Robert Mondavi,Wine,2,12.99,25.98,15.85
2018-01-24,Red Wine,Robert Mondavi,Wine,3,12.99,38.97,23.78
2018-01-24,Whiskey,Jack Daniel's,Spirits,4,30.99,123.96,72.95
2018-01-25,Champagne,Moët & Chandon,Wine,4,45.99,183.96,111.24
2018-01-25,Vodka,Smirnoff,Spirits,5,25.79,128.95,76.32
2018-01-25,Vodka,Smirnoff,Spirits,3,25.79,77.37,46.42
2018-01-25,Beer Pack,Budweiser,Beer,2,18.49,36.98,21.71
2018-01-25,Whiskey,Jack Daniel's,Spirits,2,30.99,61.98,38.26
2018-01-25,White Wine,Barefoot,Wine,4,15.99,63.96,39.21
2018-01-25,Beer Pack,Budweiser,Beer,5,18.49,92.45,54.88
2018-01-25,Gin,Tanqueray,Spirits,5,22.59,112.95,66.15
2018-01-25,White Wine,Barefoot,Wine,2,15.99,31.98,19.28
2018-01-25,Red Wine,Robert Mondavi,Wine,2,12.99,25.98,15.98
2018-01-25,Craft Beer,Sierra Nevada,Beer,5,20.49,102.45,59.75
2018-01-25,Whiskey,Jack Daniel's,Spirits,3,30.99,92.97,57.2
2018-01-25,Whiskey,Jack Daniel's,Spirits,3,30.99,92.97,55.53
2018-01-25,Cigars,Cohiba,Smoking Products,2,15.49,30.98,18.17
2018-01-25,Vodka,Smirnoff,Spirits,5,25.79,128.95,78.23
2018-01-25,Cigars,Cohiba,Smoking Products,5,15.49,77.45,45.46
2018-01-25,Gin,Tanqueray,Spirits,3,22.59,67.77,41.82
2018-01-25,White Wine,Barefoot,Wine,3,15.99,47.97,29.52
2018-01-25,Whiskey,Jack Daniel's,Spirits,4,30.99,123.96,73.95
2018-01-25,Rum,Bacardi,Spirits,2,28.79,57.58,33.83
2018-01-25,Vodka,Smirnoff,Spirits,4,25.79,103.16,62.36
2018-01-25,Vodka,Smirnoff,Spirits,1,25.79,25.79,15.85
2018-01-25,Whiskey,Jack Daniel's,Spirits,4,30.99,123.96,76.5
2018-01-25,Beer Pack,Budweiser,Beer,3,18.49,55.47,34.03
2018-01-26,Vodka,Smirnoff,Spirits,3,25.79,77.37,47.33
2018-01-26,Vodka,Smirnoff,Spirits,3,25.79,77.37,44.91
2018-01-26,Champagne,Moët & Chandon,Wine,2,45.99,91.98,56.46
2018-01-26,Beer Pack,Budweiser,Beer,1,18.49,18.49,11.3
2018-01-26,Cigarettes,Marlboro,Smoking Products,5,10.99,54.95,33.39
2018-01-26,Cigars,Cohiba,Smoking Products,2,15.49,30.98,18.48
2018-01-26,Whiskey,Jack Daniel's,Spirits,4,30.99,123.96,75.54
2018-01-26,Cigars,Cohiba,Smoking Products,2,15.49,30.98,19.03
2018-01-26,Cigars,Cohiba,Smoking Products,2,15.49,30.98,18.13
2018-01-26,Champagne,Moët & Chandon,Wine,2,45.99,91.98,55.01
2018-01-26,Rum,Bacardi,Spirits,4,28.79,115.16,69.38
2018-01-26,Red Wine,Robert Mondavi,Wine,1,12.99,12.99,7.72
2018-01-26,Beer Pack,Budweiser,Beer,4,18.49,73.96,43.47
2018-01-26,White Wine,Barefoot,Wine,5,15.99,79.95,47.62
2018-01-26,White Wine,Barefoot,Wine,1,15.99,15.99,9.28
2018-01-26,Champagne,Moët & Chandon,Wine,3,45.99,137.97,84.39
2018-01-26,Red Wine,Robert Mondavi,Wine,2,12.99,25.98,16.07
2018-01-26,Cigars,Cohiba,Smoking Products,2,15.49,30.98,18.34
2018-01-26,Rum,Bacardi,Spirits,1,28.79,28.79,17.22
2018-01-26,Gin,Tanqueray,Spirits,3,22.59,67.77,41.66
2018-01-26,Beer Pack,Budweiser,Beer,4,18.49,73.96,44.36
2018-01-27,Whiskey,Jack Daniel's,Spirits,3,30.99,92.97,54.86
2018-01-27,Red Wine,Robert Mondavi,Wine,1,12.99,12.99,7.92
2018-01-27,Cigars,Cohiba,Smoking Products,1,15.49,15.49,9.0
2018-01-27,White Wine,Barefoot,Wine,4,15.99,63.96,38.73
2018-01-27,Red Wine,Robert Mondavi,Wine,3,12.99,38.97,23.44
2018-01-27,Beer Pack,Budweiser,Beer,4,18.49,73.96,44.76
2018-01-27,Rum,Bacardi,Spirits,4,28.79,115.16,69.65
2018-01-27,Vodka,Smirnoff,Spirits,5,25.79,128.95,75.86
2018-01-27,Vodka,Smirnoff,Spirits,1,25.79,25.79,15.24
2018-01-27,Cigars,Cohiba,Smoking Products,2,15.49,30.98,18.57
2018-01-27,Champagne,Moët & Chandon,Wine,1,45.99,45.99,27.63
2018-01-27,Vodka,Smirnoff,Spirits,4,25.79,103.16,61.87
2018-01-27,Beer Pack,Budweiser,Beer,2,18.49,36.98,22.53
2018-01-27,Craft Beer,Sierra Nevada,Beer,2,20.49,40.98,25.19
2018-01-27,Cigars,Cohiba,Smoking Products,1,15.49,15.49,9.45
2018-01-27,Red Wine,Robert Mondavi,Wine,2,12.99,25.98,15.34
2018-01-28,Whiskey,Jack Daniel's,Spirits,5,30.99,154.95,92.12
2018-01-28,Rum,Bacardi,Spirits,2,28.79,57.58,35.05
2018-01-28,Cigarettes,Marlboro,Smoking Products,2,10.99,21.98,13.17
2018-01-28,Champagne,Moët & Chandon,Wine,4,45.99,183.96,112.09
2018-01-28,White Wine,Barefoot,Wine,4,15.99,63.96,38.1
2018-01-28,Craft Beer,Sierra Nevada,Beer,5,20.49,102.45,59.81
2018-01-28,Cigarettes,Marlboro,Smoking Products,2,10.99,21.98,13.44
2018-01-28,Red Wine,Robert Mondavi,Wine,2,12.99,25.98,15.44
2018-01-28,Gin,Tanqueray,Spirits,1,22.59,22.59,13.17
2018-01-28,White Wine,Barefoot,Wine,1,15.99,15.99,9.66
2018-01-28,Beer Pack,Budweiser,Beer,2,18.49,36.98,22.59
2018-01-28,Gin,Tanqueray,Spirits,4,22.59,90.36,54.61
2018-01-28,Vodka,Smirnoff,Spirits,4,25.79,103.16,60.26
2018-01-28,Whiskey,Jack Daniel's,Spirits,4,30.99,123.96,74.48
2018-01-28,Cigars,Cohiba,Smoking Products,1,15.49,15.49,9.51
2018-01-28,Beer Pack,Budweiser,Beer,1,18.49,18.49,10.86
2018-01-28,Rum,Bacardi,Spirits,1,28.79,28.79,17.47
2018-01-28,Red Wine,Robert Mondavi,Wine,1,12.99,12.99,7.89
2018-01-28,Craft Beer,Sierra Nevada,Beer,4,20.49,81.96,49.83
2018-01-28,Whiskey,Jack Daniel's,Spirits,1,30.99,30.99,18.6
2018-01-28,Cigars,Cohiba,Smoking Products,2,15.49,30.98,18.28
2018-01-28,Cigarettes,Marlboro,Smoking Products,2,10.99,21.98,13.6
2018-01-28,Cigars,Cohiba,Smoking Products,1,15.49,15.49,9.6
2018-01-28,Beer Pack,Budweiser,Beer,1,18.49,18.49,11.43
2018-01-28,Whiskey,Jack Daniel's,Spirits,4,30.99,123.96,76.7
2018-01-28,Whiskey,Jack Daniel's,Spirits,2,30.99,61.98,37.16
2018-01-28,Whiskey,Jack Daniel's,Spirits,2,30.99,61.98,35.98
2018-01-28,Beer Pack,Budweiser,Beer,1,18.49,18.49,11.17
2018-01-28,Gin,Tanqueray,Spirits,3,22.59,67.77,39.68
2018-01-28,White Wine,Barefoot,Wine,2,15.99,31.98,19.24
2018-01-29,Cigars,Cohiba,Smoking Products,1,15.49,15.49,9.24
2018-01-29,Craft Beer,Sierra Nevada,Beer,3,20.49,61.47,37.22
2018-01-29,White Wine,Barefoot,Wine,3,15.99,47.97,29.6
2018-01-29,Cigars,Cohiba,Smoking Products,5,15.49,77.45,47.05
2018-01-29,Gin,Tanqueray,Spirits,1,22.59,22.59,13.72
2018-01-29,Gin,Tanqueray,Spirits,2,22.59,45.18,27.05
2018-01-29,Craft Beer,Sierra Nevada,Beer,1,20.49,20.49,12.27
2018-01-29,Vodka,Smirnoff,Spirits,3,25.79,77.37,45.37
2018-01-29,Whiskey,Jack Daniel's,Spirits,2,30.99,61.98,37.32
2018-01-29,Red Wine,Robert Mondavi,Wine,5,12.99,64.95,39.64
2018-01-29,Vodka,Smirnoff,Spirits,3,25.79,77.37,47.94
2018-01-29,Vodka,Smirnoff,Spirits,5,25.79,128.95,76.92
2018-01-29,Craft Beer,Sierra Nevada,Beer,3,20.49,61.47,35.84
2018-01-29,Cigars,Cohiba,Smoking Products,1,15.49,15.49,9.24
2018-01-29,Vodka,Smirnoff,Spirits,2,25.79,51.58,31.02
2018-01-29,White Wine,Barefoot,Wine,4,15.99,63.96,38.11
2018-01-29,Beer Pack,Budweiser,Beer,3,18.49,55.47,33.56
2018-01-29,Champagne,Moët & Chandon,Wine,4,45.99,183.96,109.61
2018-01-29,Cigars,Cohiba,Smoking Products,4,15.49,61.96,37.32
2018-01-29,Cigarettes,Marlboro,Smoking Products,5,10.99,54.95,32.87
2018-01-30,Whiskey,Jack Daniel's,Spirits,5,30.99,154.95,89.95
2018-01-30,Gin,Tanqueray,Spirits,3,22.59,67.77,40.34
2018-01-30,Craft Beer,Sierra Nevada,Beer,2,20.49,40.98,24.64
2018-01-30,Vodka,Smirnoff,Spirits,4,25.79,103.16,63.84
2018-01-30,Cigars,Cohiba,Smoking Products,2,15.49,30.98,18.49
2018-01-30,Vodka,Smirnoff,Spirits,1,25.79,25.79,15.48
2018-01-30,Rum,Bacardi,Spirits,2,28.79,57.58,35.45
2018-01-30,Champagne,Moët & Chandon,Wine,1,45.99,45.99,28.02
2018-01-30,Vodka,Smirnoff,Spirits,4,25.79,103.16,61.11
2018-01-30,Whiskey,Jack Daniel's,Spirits,1,30.99,30.99,18.89
2018-01-30,Champagne,Moët & Chandon,Wine,5,45.99,229.95,134.91
2018-01-30,Cigars,Cohiba,Smoking Products,2,15.49,30.98,18.81
2018-01-30,Beer Pack,Budweiser,Beer,5,18.49,92.45,54.66
2018-01-30,Cigarettes,Marlboro,Smoking Products,1,10.99,10.99,6.52
2018-01-30,Rum,Bacardi,Spirits,4,28.79,115.16,69.17
2018-01-31,Gin,Tanqueray,Spirits,5,22.59,112.95,68.56
2018-01-31,Beer Pack,Budweiser,Beer,1,18.49,18.49,10.75
2018-01-31,Gin,Tanqueray,Spirits,3,22.59,67.77,40.15
2018-01-31,Cigars,Cohiba,Smoking Products,2,15.49,30.98,18.68
2018-01-31,Whiskey,Jack Daniel's,Spirits,5,30.99,154.95,91.1
2018-01-31,Rum,Bacardi,Spirits,3,28.79,86.37,52.22
2018-01-31,Gin,Tanqueray,Spirits,5,22.59,112.95,66.03
2018-01-31,Vodka,Smirnoff,Spirits,5,25.79,128.95,76.62
2018-01-31,Cigars,Cohiba,Smoking Products,2,15.49,30.98,19.13
2018-01-31,Beer Pack,Budweiser,Beer,4,18.49,73.96,44.04
2018-01-31,Whiskey,Jack Daniel's,Spirits,3,30.99,92.97,55.86
2018-01-31,Craft Beer,Sierra Nevada,Beer,3,20.49,61.47,38.11
2018-01-31,Whiskey,Jack Daniel's,Spirits,5,30.99,154.95,95.66
2018-01-31,Beer Pack,Budweiser,Beer,3,18.49,55.47,33.7
2018-01-31,Craft Beer,Sierra Nevada,Beer,2,20.49,40.98,25.21
2018-01-31,White Wine,Barefoot,Wine,1,15.99,15.99,9.75
2018-01-31,Vodka,Smirnoff,Spirits,2,25.79,51.58,31.4
2018-01-31,Red Wine,Robert Mondavi,Wine,5,12.99,64.95,40.22
2018-01-31,Cigars,Cohiba,Smoking Products,3,15.49,46.47,27.34
2018-01-31,Rum,Bacardi,Spirits,3,28.79,86.37,51.07
2018-01-31,Cigars,Cohiba,Smoking Products,1,15.49,15.49,9.58
2018-01-31,White Wine,Barefoot,Wine,1,15.99,15.99,9.32
2018-02-01,Cigars,Cohiba,Smoking Products,4,15.49,61.96,36.0
2018-02-01,Gin,Tanqueray,Spirits,2,22.59,45.18,27.3
2018-02-01,Cigarettes,Marlboro,Smoking Products,1,10.99,10.99,6.57
2018-02-01,Rum,Bacardi,Spirits,4,28.79,115.16,70.93
2018-02-01,Beer Pack,Budweiser,Beer,1,18.49,18.49,11.11
2018-02-01,Beer Pack,Budweiser,Beer,1,18.49,18.49,10.94
2018-02-01,Beer Pack,Budweiser,Beer,2,18.49,36.98,22.05
2018-02-01,Craft Beer,Sierra Nevada,Beer,4,20.49,81.96,49.84
2018-02-01,Rum,Bacardi,Spirits,3,28.79,86.37,52.15
2018-02-01,Beer Pack,Budweiser,Beer,4,18.49,73.96,43.2
2018-02-01,Whiskey,Jack Daniel's,Spirits,4,30.99,123.96,74.25
2018-02-01,White Wine,Barefoot,Wine,1,15.99,15.99,9.32
2018-02-01,Rum,Bacardi,Spirits,1,28.79,28.79,17.69
2018-02-01,Champagne,Moët & Chandon,Wine,3,45.99,137.97,83.95
2018-02-01,Champagne,Moët & Chandon,Wine,3,45.99,137.97,83.58
2018-02-01,Red Wine,Robert Mondavi,Wine,4,12.99,51.96,31.92
2018-02-01,Rum,Bacardi,Spirits,4,28.79,115.16,68.36
2018-02-01,White Wine,Barefoot,Wine,5,15.99,79.95,47.71
2018-02-01,White Wine,Barefoot,Wine,3,15.99,47.97,29.47
2018-02-01,Craft Beer,Sierra Nevada,Beer,3,20.49,61.47,36.12
2018-02-02,Cigarettes,Marlboro,Smoking Products,2,10.99,21.98,12.9
2018-02-02,Champagne,Moët & Chandon,Wine,5,45.99,229.95,134.25
2018-02-02,Cigars,Cohiba,Smoking Products,2,15.49,30.98,18.7
2018-02-02,Craft Beer,Sierra Nevada,Beer,4,20.49,81.96,48.44
2018-02-02,Craft Beer,Sierra Nevada,Beer,2,20.49,40.98,24.65
2018-02-02,Gin,Tanqueray,Spirits,3,22.59,67.77,41.67
2018-02-02,Whiskey,Jack Daniel's,Spirits,3,30.99,92.97,57.46
2018-02-02,Cigars,Cohiba,Smoking Products,4,15.49,61.96,36.78
2018-02-02,Whiskey,Jack Daniel's,Spirits,2,30.99,61.98,37.37
2018-02-02,Whiskey,Jack Daniel's,Spirits,1,30.99,30.99,18.47
2018-02-02,Champagne,Moët & Chandon,Wine,1,45.99,45.99,27.81
2018-02-02,Craft Beer,Sierra Nevada,Beer,3,20.49,61.47,37.78
